idHabitacion,timestampx,statusx,Habitacion
1,6/4/2022,Inicia limpieza.,Sala de examenes 1
14,6/4/2022,Sala no disponible.,Estación de revisión 3
12,6/4/2022,Inicia limpieza.,Estación de revisión 1
1,6/4/2022,Sala disponible.,Sala de examenes 1
14,6/4/2022,Inicia limpieza.,Estación de revisión 3
12,6/4/2022,Sala disponible.,Estación de revisión 1
13,6/4/2022,Sala no disponible.,Estación de revisión 2
3,6/4/2022,Sala no disponible.,Sala de examenes 3
14,6/4/2022,Sala disponible.,Estación de revisión 3
13,6/4/2022,Inicia limpieza.,Estación de revisión 2
3,6/4/2022,Inicia limpieza.,Sala de examenes 3
6,6/4/2022,Sala no disponible.,Sala de procedimientos 1
6,6/4/2022,Inicia limpieza.,Sala de procedimientos 1
2,6/4/2022,Sala no disponible.,Sala de examenes 2
13,6/4/2022,Sala disponible.,Estación de revisión 2
3,6/4/2022,Sala disponible.,Sala de examenes 3
2,6/4/2022,Inicia limpieza.,Sala de examenes 2
12,6/4/2022,Sala no disponible.,Estación de revisión 1
2,6/4/2022,Sala disponible.,Sala de examenes 2
6,6/4/2022,Sala disponible.,Sala de procedimientos 1
12,6/4/2022,Inicia limpieza.,Estación de revisión 1
12,6/4/2022,Sala disponible.,Estación de revisión 1
4,6/4/2022,Sala no disponible.,Sala de examenes 4
4,6/4/2022,Inicia limpieza.,Sala de examenes 4
4,6/4/2022,Sala disponible.,Sala de examenes 4
1,6/4/2022,Sala no disponible.,Sala de examenes 1
1,6/4/2022,Inicia limpieza.,Sala de examenes 1
2,6/4/2022,Sala no disponible.,Sala de examenes 2
1,6/4/2022,Sala disponible.,Sala de examenes 1
2,6/4/2022,Inicia limpieza.,Sala de examenes 2
9,6/4/2022,Sala no disponible.,Sala de procedimientos 4
12,6/4/2022,Sala no disponible.,Estación de revisión 1
9,6/4/2022,Inicia limpieza.,Sala de procedimientos 4
2,6/4/2022,Sala disponible.,Sala de examenes 2
8,6/4/2022,Sala no disponible.,Sala de procedimientos 3
12,6/4/2022,Inicia limpieza.,Estación de revisión 1
8,6/4/2022,Inicia limpieza.,Sala de procedimientos 3
12,6/4/2022,Sala disponible.,Estación de revisión 1
3,6/4/2022,Sala no disponible.,Sala de examenes 3
3,6/4/2022,Inicia limpieza.,Sala de examenes 3
9,6/4/2022,Sala disponible.,Sala de procedimientos 4
3,6/4/2022,Sala disponible.,Sala de examenes 3
8,6/4/2022,Sala disponible.,Sala de procedimientos 3
4,6/4/2022,Sala no disponible.,Sala de examenes 4
4,6/4/2022,Inicia limpieza.,Sala de examenes 4
12,6/4/2022,Sala no disponible.,Estación de revisión 1
12,6/4/2022,Inicia limpieza.,Estación de revisión 1
13,6/4/2022,Sala no disponible.,Estación de revisión 2
12,6/4/2022,Sala disponible.,Estación de revisión 1
4,6/4/2022,Sala disponible.,Sala de examenes 4
13,6/4/2022,Inicia limpieza.,Estación de revisión 2
13,6/4/2022,Sala disponible.,Estación de revisión 2
12,6/4/2022,Sala no disponible.,Estación de revisión 1
12,6/4/2022,Inicia limpieza.,Estación de revisión 1
12,6/4/2022,Sala disponible.,Estación de revisión 1
1,6/4/2022,Sala no disponible.,Sala de examenes 1
14,6/4/2022,Sala no disponible.,Estación de revisión 3
14,6/4/2022,Inicia limpieza.,Estación de revisión 3
1,6/4/2022,Inicia limpieza.,Sala de examenes 1
14,6/4/2022,Sala disponible.,Estación de revisión 3
13,6/4/2022,Sala no disponible.,Estación de revisión 2
7,6/4/2022,Sala no disponible.,Sala de procedimientos 2
1,6/4/2022,Sala disponible.,Sala de examenes 1
13,6/4/2022,Inicia limpieza.,Estación de revisión 2
7,6/4/2022,Inicia limpieza.,Sala de procedimientos 2
13,6/4/2022,Sala disponible.,Estación de revisión 2
7,6/4/2022,Sala disponible.,Sala de procedimientos 2
2,6/4/2022,Sala no disponible.,Sala de examenes 2
2,6/4/2022,Inicia limpieza.,Sala de examenes 2
2,6/4/2022,Sala disponible.,Sala de examenes 2
5,6/4/2022,Sala no disponible.,Sala de imagenes 1
5,6/4/2022,Inicia limpieza.,Sala de imagenes 1
12,6/4/2022,Sala no disponible.,Estación de revisión 1
12,6/4/2022,Inicia limpieza.,Estación de revisión 1
5,6/4/2022,Sala disponible.,Sala de imagenes 1
12,6/4/2022,Sala disponible.,Estación de revisión 1
13,6/4/2022,Sala no disponible.,Estación de revisión 2
3,6/4/2022,Sala no disponible.,Sala de examenes 3
3,6/4/2022,Inicia limpieza.,Sala de examenes 3
14,6/4/2022,Sala no disponible.,Estación de revisión 3
14,6/4/2022,Inicia limpieza.,Estación de revisión 3
4,6/4/2022,Sala no disponible.,Sala de examenes 4
12,6/4/2022,Sala no disponible.,Estación de revisión 1
3,6/4/2022,Sala disponible.,Sala de examenes 3
4,6/4/2022,Inicia limpieza.,Sala de examenes 4
14,6/4/2022,Sala disponible.,Estación de revisión 3
13,6/4/2022,Inicia limpieza.,Estación de revisión 2
13,6/4/2022,Sala disponible.,Estación de revisión 2
4,6/4/2022,Sala disponible.,Sala de examenes 4
12,6/4/2022,Inicia limpieza.,Estación de revisión 1
12,6/4/2022,Sala disponible.,Estación de revisión 1
1,6/4/2022,Sala no disponible.,Sala de examenes 1
1,6/4/2022,Inicia limpieza.,Sala de examenes 1
1,6/4/2022,Sala disponible.,Sala de examenes 1
2,6/4/2022,Sala no disponible.,Sala de examenes 2
2,6/4/2022,Inicia limpieza.,Sala de examenes 2
12,6/4/2022,Sala no disponible.,Estación de revisión 1
12,6/4/2022,Inicia limpieza.,Estación de revisión 1
13,6/4/2022,Sala no disponible.,Estación de revisión 2
2,6/4/2022,Sala disponible.,Sala de examenes 2
13,6/4/2022,Inicia limpieza.,Estación de revisión 2
13,6/4/2022,Sala disponible.,Estación de revisión 2
12,6/4/2022,Sala disponible.,Estación de revisión 1
14,6/4/2022,Sala no disponible.,Estación de revisión 3
14,6/4/2022,Inicia limpieza.,Estación de revisión 3
14,6/4/2022,Sala disponible.,Estación de revisión 3
3,6/4/2022,Sala no disponible.,Sala de examenes 3
7,6/4/2022,Sala no disponible.,Sala de procedimientos 2
1,6/4/2022,Sala no disponible.,Sala de examenes 1
7,6/4/2022,Inicia limpieza.,Sala de procedimientos 2
4,6/4/2022,Sala no disponible.,Sala de examenes 4
8,6/4/2022,Sala no disponible.,Sala de procedimientos 3
3,6/4/2022,Inicia limpieza.,Sala de examenes 3
6,6/4/2022,Sala no disponible.,Sala de procedimientos 1
7,6/4/2022,Sala disponible.,Sala de procedimientos 2
3,6/4/2022,Sala disponible.,Sala de examenes 3
8,6/4/2022,Inicia limpieza.,Sala de procedimientos 3
5,6/4/2022,Sala no disponible.,Sala de imagenes 1
5,6/4/2022,Inicia limpieza.,Sala de imagenes 1
6,6/4/2022,Inicia limpieza.,Sala de procedimientos 1
5,6/4/2022,Sala disponible.,Sala de imagenes 1
2,6/4/2022,Sala no disponible.,Sala de examenes 2
2,6/4/2022,Inicia limpieza.,Sala de examenes 2
6,6/4/2022,Sala disponible.,Sala de procedimientos 1
8,6/4/2022,Sala disponible.,Sala de procedimientos 3
2,6/4/2022,Sala disponible.,Sala de examenes 2
4,6/4/2022,Inicia limpieza.,Sala de examenes 4
1,6/4/2022,Inicia limpieza.,Sala de examenes 1
1,6/4/2022,Sala disponible.,Sala de examenes 1
4,6/4/2022,Sala disponible.,Sala de examenes 4
9,6/4/2022,Sala no disponible.,Sala de procedimientos 4
9,6/4/2022,Inicia limpieza.,Sala de procedimientos 4
13,6/4/2022,Sala no disponible.,Estación de revisión 2
12,6/4/2022,Sala no disponible.,Estación de revisión 1
13,6/4/2022,Inicia limpieza.,Estación de revisión 2
13,6/4/2022,Sala disponible.,Estación de revisión 2
14,6/4/2022,Sala no disponible.,Estación de revisión 3
9,6/4/2022,Sala disponible.,Sala de procedimientos 4
2,6/4/2022,Sala no disponible.,Sala de examenes 2
2,6/4/2022,Inicia limpieza.,Sala de examenes 2
15,6/4/2022,Sala no disponible.,Estación de revisión 4
2,6/4/2022,Sala disponible.,Sala de examenes 2
12,6/4/2022,Inicia limpieza.,Estación de revisión 1
12,6/4/2022,Sala disponible.,Estación de revisión 1
13,6/4/2022,Sala no disponible.,Estación de revisión 2
13,6/4/2022,Inicia limpieza.,Estación de revisión 2
3,6/4/2022,Sala no disponible.,Sala de examenes 3
13,6/4/2022,Sala disponible.,Estación de revisión 2
3,6/4/2022,Inicia limpieza.,Sala de examenes 3
3,6/4/2022,Sala disponible.,Sala de examenes 3
14,6/4/2022,Inicia limpieza.,Estación de revisión 3
14,6/4/2022,Sala disponible.,Estación de revisión 3
4,6/4/2022,Sala no disponible.,Sala de examenes 4
12,6/4/2022,Sala no disponible.,Estación de revisión 1
4,6/4/2022,Inicia limpieza.,Sala de examenes 4
4,6/4/2022,Sala disponible.,Sala de examenes 4
1,6/4/2022,Sala no disponible.,Sala de examenes 1
15,6/4/2022,Inicia limpieza.,Estación de revisión 4
15,6/4/2022,Sala disponible.,Estación de revisión 4
13,6/4/2022,Sala no disponible.,Estación de revisión 2
1,6/4/2022,Inicia limpieza.,Sala de examenes 1
1,6/4/2022,Sala disponible.,Sala de examenes 1
2,6/4/2022,Sala no disponible.,Sala de examenes 2
2,6/4/2022,Inicia limpieza.,Sala de examenes 2
12,6/4/2022,Inicia limpieza.,Estación de revisión 1
12,6/4/2022,Sala disponible.,Estación de revisión 1
7,6/4/2022,Sala no disponible.,Sala de procedimientos 2
14,6/4/2022,Sala no disponible.,Estación de revisión 3
2,6/4/2022,Sala disponible.,Sala de examenes 2
7,6/4/2022,Inicia limpieza.,Sala de procedimientos 2
13,6/4/2022,Inicia limpieza.,Estación de revisión 2
13,6/4/2022,Sala disponible.,Estación de revisión 2
3,6/4/2022,Sala no disponible.,Sala de examenes 3
3,6/4/2022,Inicia limpieza.,Sala de examenes 3
6,6/4/2022,Sala no disponible.,Sala de procedimientos 1
7,6/4/2022,Sala disponible.,Sala de procedimientos 2
3,6/4/2022,Sala disponible.,Sala de examenes 3
6,6/4/2022,Inicia limpieza.,Sala de procedimientos 1
14,6/4/2022,Inicia limpieza.,Estación de revisión 3
14,6/4/2022,Sala disponible.,Estación de revisión 3
4,6/4/2022,Sala no disponible.,Sala de examenes 4
4,6/4/2022,Inicia limpieza.,Sala de examenes 4
6,6/4/2022,Sala disponible.,Sala de procedimientos 1
4,6/4/2022,Sala disponible.,Sala de examenes 4
1,6/4/2022,Sala no disponible.,Sala de examenes 1
1,6/4/2022,Inicia limpieza.,Sala de examenes 1
3,6/4/2022,Sala no disponible.,Sala de examenes 3
1,6/4/2022,Sala disponible.,Sala de examenes 1
12,6/4/2022,Sala no disponible.,Estación de revisión 1
3,6/4/2022,Inicia limpieza.,Sala de examenes 3
2,6/4/2022,Sala no disponible.,Sala de examenes 2
13,6/4/2022,Sala no disponible.,Estación de revisión 2
3,6/4/2022,Sala disponible.,Sala de examenes 3
12,6/4/2022,Inicia limpieza.,Estación de revisión 1
12,6/4/2022,Sala disponible.,Estación de revisión 1
13,6/4/2022,Inicia limpieza.,Estación de revisión 2
2,6/4/2022,Inicia limpieza.,Sala de examenes 2
13,6/4/2022,Sala disponible.,Estación de revisión 2
2,6/4/2022,Sala disponible.,Sala de examenes 2
14,6/4/2022,Sala no disponible.,Estación de revisión 3
14,6/4/2022,Inicia limpieza.,Estación de revisión 3
14,6/4/2022,Sala disponible.,Estación de revisión 3
12,6/4/2022,Sala no disponible.,Estación de revisión 1
12,6/4/2022,Inicia limpieza.,Estación de revisión 1
12,6/4/2022,Sala disponible.,Estación de revisión 1
13,6/4/2022,Sala no disponible.,Estación de revisión 2
13,6/4/2022,Inicia limpieza.,Estación de revisión 2
13,6/4/2022,Sala disponible.,Estación de revisión 2
12,6/4/2022,Sala no disponible.,Estación de revisión 1
4,6/4/2022,Sala no disponible.,Sala de examenes 4
4,6/4/2022,Inicia limpieza.,Sala de examenes 4
4,6/4/2022,Sala disponible.,Sala de examenes 4
1,6/4/2022,Sala no disponible.,Sala de examenes 1
12,6/4/2022,Inicia limpieza.,Estación de revisión 1
12,6/4/2022,Sala disponible.,Estación de revisión 1
1,6/4/2022,Inicia limpieza.,Sala de examenes 1
2,6/4/2022,Sala no disponible.,Sala de examenes 2
1,6/4/2022,Sala disponible.,Sala de examenes 1
2,6/4/2022,Inicia limpieza.,Sala de examenes 2
2,6/4/2022,Sala disponible.,Sala de examenes 2
3,6/4/2022,Sala no disponible.,Sala de examenes 3
3,6/4/2022,Inicia limpieza.,Sala de examenes 3
13,6/4/2022,Sala no disponible.,Estación de revisión 2
3,6/4/2022,Sala disponible.,Sala de examenes 3
13,6/4/2022,Inicia limpieza.,Estación de revisión 2
13,6/4/2022,Sala disponible.,Estación de revisión 2
14,6/4/2022,Sala no disponible.,Estación de revisión 3
15,6/4/2022,Sala no disponible.,Estación de revisión 4
12,6/4/2022,Sala no disponible.,Estación de revisión 1
4,6/4/2022,Sala no disponible.,Sala de examenes 4
14,6/4/2022,Inicia limpieza.,Estación de revisión 3
14,6/4/2022,Sala disponible.,Estación de revisión 3
15,6/4/2022,Inicia limpieza.,Estación de revisión 4
15,6/4/2022,Sala disponible.,Estación de revisión 4
12,6/4/2022,Inicia limpieza.,Estación de revisión 1
12,6/4/2022,Sala disponible.,Estación de revisión 1
4,6/4/2022,Inicia limpieza.,Sala de examenes 4
1,6/4/2022,Sala no disponible.,Sala de examenes 1
4,6/4/2022,Sala disponible.,Sala de examenes 4
1,6/4/2022,Inicia limpieza.,Sala de examenes 1
13,6/4/2022,Sala no disponible.,Estación de revisión 2
1,6/4/2022,Sala disponible.,Sala de examenes 1
13,6/4/2022,Inicia limpieza.,Estación de revisión 2
13,6/4/2022,Sala disponible.,Estación de revisión 2
8,6/4/2022,Sala no disponible.,Sala de procedimientos 3
8,6/4/2022,Inicia limpieza.,Sala de procedimientos 3
8,6/4/2022,Sala disponible.,Sala de procedimientos 3
12,6/4/2022,Sala no disponible.,Estación de revisión 1
12,6/4/2022,Inicia limpieza.,Estación de revisión 1
13,6/4/2022,Sala no disponible.,Estación de revisión 2
12,6/4/2022,Sala disponible.,Estación de revisión 1
13,6/4/2022,Inicia limpieza.,Estación de revisión 2
13,6/4/2022,Sala disponible.,Estación de revisión 2
2,6/4/2022,Sala no disponible.,Sala de examenes 2
2,6/4/2022,Inicia limpieza.,Sala de examenes 2
2,6/4/2022,Sala disponible.,Sala de examenes 2
1,6/4/2022,Sala no disponible.,Sala de examenes 1
12,6/4/2022,Sala no disponible.,Estación de revisión 1
12,6/4/2022,Inicia limpieza.,Estación de revisión 1
12,6/4/2022,Sala disponible.,Estación de revisión 1
1,6/4/2022,Inicia limpieza.,Sala de examenes 1
6,6/4/2022,Sala no disponible.,Sala de procedimientos 1
1,6/4/2022,Sala disponible.,Sala de examenes 1
6,6/4/2022,Inicia limpieza.,Sala de procedimientos 1
3,6/4/2022,Sala no disponible.,Sala de examenes 3
3,6/4/2022,Inicia limpieza.,Sala de examenes 3
6,6/4/2022,Sala disponible.,Sala de procedimientos 1
3,6/4/2022,Sala disponible.,Sala de examenes 3
7,6/4/2022,Sala no disponible.,Sala de procedimientos 2
7,6/4/2022,Inicia limpieza.,Sala de procedimientos 2
12,6/4/2022,Sala no disponible.,Estación de revisión 1
12,6/4/2022,Inicia limpieza.,Estación de revisión 1
12,6/4/2022,Sala disponible.,Estación de revisión 1
7,6/4/2022,Sala disponible.,Sala de procedimientos 2
12,6/4/2022,Sala no disponible.,Estación de revisión 1
12,6/4/2022,Inicia limpieza.,Estación de revisión 1
12,6/4/2022,Sala disponible.,Estación de revisión 1
13,6/4/2022,Sala no disponible.,Estación de revisión 2
13,6/4/2022,Inicia limpieza.,Estación de revisión 2
13,6/4/2022,Sala disponible.,Estación de revisión 2
1,6/4/2022,Sala no disponible.,Sala de examenes 1
1,6/4/2022,Inicia limpieza.,Sala de examenes 1
12,6/4/2022,Sala no disponible.,Estación de revisión 1
1,6/4/2022,Sala disponible.,Sala de examenes 1
12,6/4/2022,Inicia limpieza.,Estación de revisión 1
12,6/4/2022,Sala disponible.,Estación de revisión 1
13,6/4/2022,Sala no disponible.,Estación de revisión 2
13,6/4/2022,Inicia limpieza.,Estación de revisión 2
13,6/4/2022,Sala disponible.,Estación de revisión 2
5,6/4/2022,Sala no disponible.,Sala de imagenes 1
5,6/4/2022,Inicia limpieza.,Sala de imagenes 1
5,6/4/2022,Sala disponible.,Sala de imagenes 1
13,6/4/2022,Sala no disponible.,Estación de revisión 2
12,6/4/2022,Sala no disponible.,Estación de revisión 1
1,6/4/2022,Sala no disponible.,Sala de examenes 1
7,6/4/2022,Sala no disponible.,Sala de procedimientos 2
7,6/4/2022,Inicia limpieza.,Sala de procedimientos 2
7,6/4/2022,Sala disponible.,Sala de procedimientos 2
13,6/4/2022,Inicia limpieza.,Estación de revisión 2
13,6/4/2022,Sala disponible.,Estación de revisión 2
12,6/4/2022,Inicia limpieza.,Estación de revisión 1
12,6/4/2022,Sala disponible.,Estación de revisión 1
1,6/4/2022,Inicia limpieza.,Sala de examenes 1
1,6/4/2022,Sala disponible.,Sala de examenes 1
9,6/4/2022,Sala no disponible.,Sala de procedimientos 4
15,6/4/2022,Sala no disponible.,Estación de revisión 4
8,6/4/2022,Sala no disponible.,Sala de procedimientos 3
2,6/4/2022,Sala no disponible.,Sala de examenes 2
12,6/4/2022,Sala no disponible.,Estación de revisión 1
15,6/4/2022,Inicia limpieza.,Estación de revisión 4
9,6/4/2022,Inicia limpieza.,Sala de procedimientos 4
15,6/4/2022,Sala disponible.,Estación de revisión 4
2,6/4/2022,Inicia limpieza.,Sala de examenes 2
8,6/4/2022,Inicia limpieza.,Sala de procedimientos 3
2,6/4/2022,Sala disponible.,Sala de examenes 2
8,6/4/2022,Sala disponible.,Sala de procedimientos 3
12,6/4/2022,Inicia limpieza.,Estación de revisión 1
9,6/4/2022,Sala disponible.,Sala de procedimientos 4
13,6/4/2022,Sala no disponible.,Estación de revisión 2
12,6/4/2022,Sala disponible.,Estación de revisión 1
13,6/4/2022,Inicia limpieza.,Estación de revisión 2
13,6/4/2022,Sala disponible.,Estación de revisión 2
14,6/4/2022,Sala no disponible.,Estación de revisión 3
14,6/4/2022,Inicia limpieza.,Estación de revisión 3
14,6/4/2022,Sala disponible.,Estación de revisión 3
12,6/4/2022,Sala no disponible.,Estación de revisión 1
7,6/4/2022,Sala no disponible.,Sala de procedimientos 2
12,6/4/2022,Inicia limpieza.,Estación de revisión 1
12,6/4/2022,Sala disponible.,Estación de revisión 1
7,6/4/2022,Inicia limpieza.,Sala de procedimientos 2
7,6/4/2022,Sala disponible.,Sala de procedimientos 2
8,6/4/2022,Sala no disponible.,Sala de procedimientos 3
8,6/4/2022,Inicia limpieza.,Sala de procedimientos 3
1,6/4/2022,Sala no disponible.,Sala de examenes 1
1,6/4/2022,Inicia limpieza.,Sala de examenes 1
1,6/4/2022,Sala disponible.,Sala de examenes 1
2,6/4/2022,Sala no disponible.,Sala de examenes 2
2,6/4/2022,Inicia limpieza.,Sala de examenes 2
8,6/4/2022,Sala disponible.,Sala de procedimientos 3
2,6/4/2022,Sala disponible.,Sala de examenes 2
12,6/4/2022,Sala no disponible.,Estación de revisión 1
12,6/4/2022,Inicia limpieza.,Estación de revisión 1
12,6/4/2022,Sala disponible.,Estación de revisión 1
6,6/4/2022,Sala no disponible.,Sala de procedimientos 1
6,6/4/2022,Inicia limpieza.,Sala de procedimientos 1
6,6/4/2022,Sala disponible.,Sala de procedimientos 1
1,6/4/2022,Sala no disponible.,Sala de examenes 1
1,6/4/2022,Inicia limpieza.,Sala de examenes 1
1,6/4/2022,Sala disponible.,Sala de examenes 1
13,6/5/2022,Sala no disponible.,Estación de revisión 2
13,6/5/2022,Inicia limpieza.,Estación de revisión 2
12,6/5/2022,Sala no disponible.,Estación de revisión 1
12,6/5/2022,Inicia limpieza.,Estación de revisión 1
13,6/5/2022,Sala disponible.,Estación de revisión 2
12,6/5/2022,Sala disponible.,Estación de revisión 1
15,6/5/2022,Sala no disponible.,Estación de revisión 4
15,6/5/2022,Inicia limpieza.,Estación de revisión 4
14,6/5/2022,Sala no disponible.,Estación de revisión 3
14,6/5/2022,Inicia limpieza.,Estación de revisión 3
15,6/5/2022,Sala disponible.,Estación de revisión 4
14,6/5/2022,Sala disponible.,Estación de revisión 3
12,6/5/2022,Sala no disponible.,Estación de revisión 1
12,6/5/2022,Inicia limpieza.,Estación de revisión 1
13,6/5/2022,Sala no disponible.,Estación de revisión 2
12,6/5/2022,Sala disponible.,Estación de revisión 1
13,6/5/2022,Inicia limpieza.,Estación de revisión 2
13,6/5/2022,Sala disponible.,Estación de revisión 2
1,6/5/2022,Sala no disponible.,Sala de examenes 1
2,6/5/2022,Sala no disponible.,Sala de examenes 2
12,6/5/2022,Sala no disponible.,Estación de revisión 1
2,6/5/2022,Inicia limpieza.,Sala de examenes 2
1,6/5/2022,Inicia limpieza.,Sala de examenes 1
12,6/5/2022,Inicia limpieza.,Estación de revisión 1
2,6/5/2022,Sala disponible.,Sala de examenes 2
