contadorasf,idHabitacion,timestampx,statusx,Habitacion
7793,8,6/12/2022,Sala disponible.,Sala de procedimientos 3
7794,5,6/12/2022,Inicia limpieza.,Sala de imagenes 1
7795,13,6/12/2022,Sala no disponible.,Estación de revisión 2
7796,13,6/12/2022,Inicia limpieza.,Estación de revisión 2
7797,13,6/12/2022,Sala disponible.,Estación de revisión 2
7798,5,6/12/2022,Sala disponible.,Sala de imagenes 1
7799,14,6/12/2022,Sala no disponible.,Estación de revisión 3
7800,14,6/12/2022,Inicia limpieza.,Estación de revisión 3
7801,14,6/12/2022,Sala disponible.,Estación de revisión 3
7802,6,6/12/2022,Sala no disponible.,Sala de procedimientos 1
7803,6,6/12/2022,Inicia limpieza.,Sala de procedimientos 1
7804,6,6/12/2022,Sala disponible.,Sala de procedimientos 1
7805,12,6/12/2022,Inicia limpieza.,Estación de revisión 1
7806,12,6/12/2022,Sala disponible.,Estación de revisión 1
7807,2,6/12/2022,Sala no disponible.,Sala de examenes 2
7808,12,6/12/2022,Sala no disponible.,Estación de revisión 1
7809,12,6/12/2022,Inicia limpieza.,Estación de revisión 1
7810,2,6/12/2022,Inicia limpieza.,Sala de examenes 2
7811,12,6/12/2022,Sala disponible.,Estación de revisión 1
7812,2,6/12/2022,Sala disponible.,Sala de examenes 2
7813,1,6/12/2022,Sala no disponible.,Sala de examenes 1
7814,3,6/12/2022,Sala no disponible.,Sala de examenes 3
7815,3,6/12/2022,Inicia limpieza.,Sala de examenes 3
7816,1,6/12/2022,Inicia limpieza.,Sala de examenes 1
7817,5,6/12/2022,Sala no disponible.,Sala de imagenes 1
7818,1,6/12/2022,Sala disponible.,Sala de examenes 1
7819,3,6/12/2022,Sala disponible.,Sala de examenes 3
7820,12,6/12/2022,Sala no disponible.,Estación de revisión 1
7821,12,6/12/2022,Inicia limpieza.,Estación de revisión 1
7822,12,6/12/2022,Sala disponible.,Estación de revisión 1
7823,7,6/12/2022,Sala no disponible.,Sala de procedimientos 2
7824,7,6/12/2022,Inicia limpieza.,Sala de procedimientos 2
7825,6,6/12/2022,Sala no disponible.,Sala de procedimientos 1
7826,6,6/12/2022,Inicia limpieza.,Sala de procedimientos 1
7827,7,6/12/2022,Sala disponible.,Sala de procedimientos 2
7828,5,6/12/2022,Inicia limpieza.,Sala de imagenes 1
7829,5,6/12/2022,Sala disponible.,Sala de imagenes 1
7830,4,6/12/2022,Sala no disponible.,Sala de examenes 4
7831,4,6/12/2022,Inicia limpieza.,Sala de examenes 4
7832,6,6/12/2022,Sala disponible.,Sala de procedimientos 1
7833,12,6/12/2022,Sala no disponible.,Estación de revisión 1
7834,4,6/12/2022,Sala disponible.,Sala de examenes 4
7835,12,6/12/2022,Inicia limpieza.,Estación de revisión 1
7836,12,6/12/2022,Sala disponible.,Estación de revisión 1
7837,8,6/12/2022,Sala no disponible.,Sala de procedimientos 3
7838,8,6/12/2022,Inicia limpieza.,Sala de procedimientos 3
7839,8,6/12/2022,Sala disponible.,Sala de procedimientos 3
7840,1,6/12/2022,Sala no disponible.,Sala de examenes 1
7841,1,6/12/2022,Inicia limpieza.,Sala de examenes 1
7842,5,6/12/2022,Sala no disponible.,Sala de imagenes 1
7843,5,6/12/2022,Inicia limpieza.,Sala de imagenes 1
7844,12,6/12/2022,Sala no disponible.,Estación de revisión 1
7845,1,6/12/2022,Sala disponible.,Sala de examenes 1
7846,12,6/12/2022,Inicia limpieza.,Estación de revisión 1
7847,5,6/12/2022,Sala disponible.,Sala de imagenes 1
7848,12,6/12/2022,Sala disponible.,Estación de revisión 1
7849,13,6/12/2022,Sala no disponible.,Estación de revisión 2
7850,13,6/12/2022,Inicia limpieza.,Estación de revisión 2
7851,9,6/12/2022,Sala no disponible.,Sala de procedimientos 4
7852,13,6/12/2022,Sala disponible.,Estación de revisión 2
7853,9,6/12/2022,Inicia limpieza.,Sala de procedimientos 4
7854,9,6/12/2022,Sala disponible.,Sala de procedimientos 4
7855,12,6/12/2022,Sala no disponible.,Estación de revisión 1
7856,12,6/12/2022,Inicia limpieza.,Estación de revisión 1
7857,2,6/12/2022,Sala no disponible.,Sala de examenes 2
7858,2,6/12/2022,Inicia limpieza.,Sala de examenes 2
7859,12,6/12/2022,Sala disponible.,Estación de revisión 1
7860,7,6/12/2022,Sala no disponible.,Sala de procedimientos 2
7861,7,6/12/2022,Inicia limpieza.,Sala de procedimientos 2
7862,2,6/12/2022,Sala disponible.,Sala de examenes 2
7863,7,6/12/2022,Sala disponible.,Sala de procedimientos 2
7864,1,6/12/2022,Sala no disponible.,Sala de examenes 1
7865,13,6/12/2022,Sala no disponible.,Estación de revisión 2
7866,1,6/12/2022,Inicia limpieza.,Sala de examenes 1
7867,13,6/12/2022,Inicia limpieza.,Estación de revisión 2
7868,1,6/12/2022,Sala disponible.,Sala de examenes 1
7869,14,6/12/2022,Sala no disponible.,Estación de revisión 3
7870,13,6/12/2022,Sala disponible.,Estación de revisión 2
7871,14,6/12/2022,Inicia limpieza.,Estación de revisión 3
7872,12,6/12/2022,Sala no disponible.,Estación de revisión 1
7873,14,6/12/2022,Sala disponible.,Estación de revisión 3
7874,12,6/12/2022,Inicia limpieza.,Estación de revisión 1
7875,12,6/12/2022,Sala disponible.,Estación de revisión 1
7876,15,6/12/2022,Sala no disponible.,Estación de revisión 4
7877,12,6/12/2022,Sala no disponible.,Estación de revisión 1
7878,12,6/12/2022,Inicia limpieza.,Estación de revisión 1
7879,12,6/12/2022,Sala disponible.,Estación de revisión 1
7880,6,6/12/2022,Sala no disponible.,Sala de procedimientos 1
7881,6,6/12/2022,Inicia limpieza.,Sala de procedimientos 1
7882,12,6/12/2022,Sala no disponible.,Estación de revisión 1
7883,12,6/12/2022,Inicia limpieza.,Estación de revisión 1
7884,6,6/12/2022,Sala disponible.,Sala de procedimientos 1
7885,12,6/12/2022,Sala disponible.,Estación de revisión 1
7886,15,6/12/2022,Inicia limpieza.,Estación de revisión 4
7887,13,6/12/2022,Sala no disponible.,Estación de revisión 2
7888,13,6/12/2022,Inicia limpieza.,Estación de revisión 2
7889,15,6/12/2022,Sala disponible.,Estación de revisión 4
7890,13,6/12/2022,Sala disponible.,Estación de revisión 2
7891,7,6/12/2022,Sala no disponible.,Sala de procedimientos 2
7892,1,6/12/2022,Sala no disponible.,Sala de examenes 1
7893,7,6/12/2022,Inicia limpieza.,Sala de procedimientos 2
7894,1,6/12/2022,Inicia limpieza.,Sala de examenes 1
7895,5,6/12/2022,Sala no disponible.,Sala de imagenes 1
7896,1,6/12/2022,Sala disponible.,Sala de examenes 1
7897,14,6/12/2022,Sala no disponible.,Estación de revisión 3
7898,12,6/12/2022,Sala no disponible.,Estación de revisión 1
7899,14,6/12/2022,Inicia limpieza.,Estación de revisión 3
7900,13,6/12/2022,Sala no disponible.,Estación de revisión 2
7901,14,6/12/2022,Sala disponible.,Estación de revisión 3
7902,7,6/12/2022,Sala disponible.,Sala de procedimientos 2
7903,13,6/12/2022,Inicia limpieza.,Estación de revisión 2
7904,13,6/12/2022,Sala disponible.,Estación de revisión 2
7905,15,6/12/2022,Sala no disponible.,Estación de revisión 4
7906,15,6/12/2022,Inicia limpieza.,Estación de revisión 4
7907,2,6/12/2022,Sala no disponible.,Sala de examenes 2
7908,2,6/12/2022,Inicia limpieza.,Sala de examenes 2
7909,15,6/12/2022,Sala disponible.,Estación de revisión 4
7910,2,6/12/2022,Sala disponible.,Sala de examenes 2
7911,13,6/12/2022,Sala no disponible.,Estación de revisión 2
7912,13,6/12/2022,Inicia limpieza.,Estación de revisión 2
7913,13,6/12/2022,Sala disponible.,Estación de revisión 2
7914,1,6/12/2022,Sala no disponible.,Sala de examenes 1
7915,3,6/12/2022,Sala no disponible.,Sala de examenes 3
7916,6,6/12/2022,Sala no disponible.,Sala de procedimientos 1
7917,14,6/12/2022,Sala no disponible.,Estación de revisión 3
7918,3,6/12/2022,Inicia limpieza.,Sala de examenes 3
7919,3,6/12/2022,Sala disponible.,Sala de examenes 3
7920,1,6/12/2022,Inicia limpieza.,Sala de examenes 1
7921,1,6/12/2022,Sala disponible.,Sala de examenes 1
7922,4,6/12/2022,Sala no disponible.,Sala de examenes 4
7923,13,6/12/2022,Sala no disponible.,Estación de revisión 2
7924,6,6/12/2022,Inicia limpieza.,Sala de procedimientos 1
7925,2,6/12/2022,Sala no disponible.,Sala de examenes 2
7926,8,6/12/2022,Sala no disponible.,Sala de procedimientos 3
7927,6,6/12/2022,Sala disponible.,Sala de procedimientos 1
7928,13,6/12/2022,Inicia limpieza.,Estación de revisión 2
7929,5,6/12/2022,Inicia limpieza.,Sala de imagenes 1
7930,13,6/12/2022,Sala disponible.,Estación de revisión 2
7931,2,6/12/2022,Inicia limpieza.,Sala de examenes 2
7932,5,6/12/2022,Sala disponible.,Sala de imagenes 1
7933,8,6/12/2022,Inicia limpieza.,Sala de procedimientos 3
7934,2,6/12/2022,Sala disponible.,Sala de examenes 2
7935,4,6/12/2022,Inicia limpieza.,Sala de examenes 4
7936,8,6/12/2022,Sala disponible.,Sala de procedimientos 3
7937,4,6/12/2022,Sala disponible.,Sala de examenes 4
7938,15,6/12/2022,Sala no disponible.,Estación de revisión 4
7939,12,6/12/2022,Inicia limpieza.,Estación de revisión 1
7940,13,6/12/2022,Sala no disponible.,Estación de revisión 2
7941,1,6/12/2022,Sala no disponible.,Sala de examenes 1
7942,12,6/12/2022,Sala disponible.,Estación de revisión 1
7943,13,6/12/2022,Inicia limpieza.,Estación de revisión 2
7944,13,6/12/2022,Sala disponible.,Estación de revisión 2
7945,9,6/12/2022,Sala no disponible.,Sala de procedimientos 4
7946,1,6/12/2022,Inicia limpieza.,Sala de examenes 1
7947,1,6/12/2022,Sala disponible.,Sala de examenes 1
7948,9,6/12/2022,Inicia limpieza.,Sala de procedimientos 4
7949,9,6/12/2022,Sala disponible.,Sala de procedimientos 4
7950,14,6/12/2022,Inicia limpieza.,Estación de revisión 3
7951,14,6/12/2022,Sala disponible.,Estación de revisión 3
7952,12,6/12/2022,Sala no disponible.,Estación de revisión 1
7953,13,6/12/2022,Sala no disponible.,Estación de revisión 2
7954,2,6/12/2022,Sala no disponible.,Sala de examenes 2
7955,2,6/12/2022,Inicia limpieza.,Sala de examenes 2
7956,8,6/12/2022,Sala no disponible.,Sala de procedimientos 3
7957,14,6/12/2022,Sala no disponible.,Estación de revisión 3
7958,14,6/12/2022,Inicia limpieza.,Estación de revisión 3
7959,8,6/12/2022,Inicia limpieza.,Sala de procedimientos 3
7960,2,6/12/2022,Sala disponible.,Sala de examenes 2
7961,14,6/12/2022,Sala disponible.,Estación de revisión 3
7962,14,6/12/2022,Sala no disponible.,Estación de revisión 3
7963,8,6/12/2022,Sala disponible.,Sala de procedimientos 3
7964,9,6/12/2022,Sala no disponible.,Sala de procedimientos 4
7965,15,6/12/2022,Inicia limpieza.,Estación de revisión 4
7966,9,6/12/2022,Inicia limpieza.,Sala de procedimientos 4
7967,6,6/12/2022,Sala no disponible.,Sala de procedimientos 1
7968,6,6/12/2022,Inicia limpieza.,Sala de procedimientos 1
7969,15,6/12/2022,Sala disponible.,Estación de revisión 4
7970,6,6/12/2022,Sala disponible.,Sala de procedimientos 1
7971,12,6/12/2022,Inicia limpieza.,Estación de revisión 1
7972,9,6/12/2022,Sala disponible.,Sala de procedimientos 4
7973,12,6/12/2022,Sala disponible.,Estación de revisión 1
7974,13,6/12/2022,Inicia limpieza.,Estación de revisión 2
7975,13,6/12/2022,Sala disponible.,Estación de revisión 2
7976,12,6/12/2022,Sala no disponible.,Estación de revisión 1
7977,13,6/12/2022,Sala no disponible.,Estación de revisión 2
7978,1,6/12/2022,Sala no disponible.,Sala de examenes 1
7979,7,6/12/2022,Sala no disponible.,Sala de procedimientos 2
7980,12,6/12/2022,Inicia limpieza.,Estación de revisión 1
7981,12,6/12/2022,Sala disponible.,Estación de revisión 1
7982,13,6/12/2022,Inicia limpieza.,Estación de revisión 2
7983,13,6/12/2022,Sala disponible.,Estación de revisión 2
7984,1,6/12/2022,Inicia limpieza.,Sala de examenes 1
7985,1,6/12/2022,Sala disponible.,Sala de examenes 1
7986,8,6/12/2022,Sala no disponible.,Sala de procedimientos 3
7987,2,6/12/2022,Sala no disponible.,Sala de examenes 2
7988,9,6/12/2022,Sala no disponible.,Sala de procedimientos 4
7989,6,6/12/2022,Sala no disponible.,Sala de procedimientos 1
7990,15,6/12/2022,Sala no disponible.,Estación de revisión 4
7991,8,6/12/2022,Inicia limpieza.,Sala de procedimientos 3
7992,2,6/12/2022,Inicia limpieza.,Sala de examenes 2
7993,9,6/12/2022,Inicia limpieza.,Sala de procedimientos 4
7994,2,6/12/2022,Sala disponible.,Sala de examenes 2
7995,6,6/12/2022,Inicia limpieza.,Sala de procedimientos 1
7996,8,6/12/2022,Sala disponible.,Sala de procedimientos 3
7997,7,6/12/2022,Inicia limpieza.,Sala de procedimientos 2
7998,9,6/12/2022,Sala disponible.,Sala de procedimientos 4
7999,7,6/12/2022,Sala disponible.,Sala de procedimientos 2
8000,6,6/12/2022,Sala disponible.,Sala de procedimientos 1
8001,15,6/12/2022,Inicia limpieza.,Estación de revisión 4
8002,15,6/12/2022,Sala disponible.,Estación de revisión 4
8003,14,6/12/2022,Inicia limpieza.,Estación de revisión 3
8004,12,6/12/2022,Sala no disponible.,Estación de revisión 1
8005,12,6/12/2022,Inicia limpieza.,Estación de revisión 1
8006,14,6/12/2022,Sala disponible.,Estación de revisión 3
8007,13,6/12/2022,Sala no disponible.,Estación de revisión 2
8008,12,6/12/2022,Sala disponible.,Estación de revisión 1
8009,13,6/12/2022,Inicia limpieza.,Estación de revisión 2
8010,13,6/12/2022,Sala disponible.,Estación de revisión 2
8011,3,6/12/2022,Sala no disponible.,Sala de examenes 3
8012,15,6/12/2022,Sala no disponible.,Estación de revisión 4
8013,14,6/12/2022,Sala no disponible.,Estación de revisión 3
8014,3,6/12/2022,Inicia limpieza.,Sala de examenes 3
8015,15,6/12/2022,Inicia limpieza.,Estación de revisión 4
8016,3,6/12/2022,Sala disponible.,Sala de examenes 3
8017,15,6/12/2022,Sala disponible.,Estación de revisión 4
8018,13,6/12/2022,Sala no disponible.,Estación de revisión 2
8019,12,6/12/2022,Sala no disponible.,Estación de revisión 1
8020,9,6/12/2022,Sala no disponible.,Sala de procedimientos 4
8021,13,6/12/2022,Inicia limpieza.,Estación de revisión 2
8022,13,6/12/2022,Sala disponible.,Estación de revisión 2
8023,12,6/12/2022,Inicia limpieza.,Estación de revisión 1
8024,12,6/12/2022,Sala disponible.,Estación de revisión 1
8025,9,6/12/2022,Inicia limpieza.,Sala de procedimientos 4
8026,9,6/12/2022,Sala disponible.,Sala de procedimientos 4
8027,15,6/12/2022,Sala no disponible.,Estación de revisión 4
8028,15,6/12/2022,Inicia limpieza.,Estación de revisión 4
8029,15,6/12/2022,Sala disponible.,Estación de revisión 4
8030,1,6/12/2022,Sala no disponible.,Sala de examenes 1
8031,2,6/12/2022,Sala no disponible.,Sala de examenes 2
8032,1,6/12/2022,Inicia limpieza.,Sala de examenes 1
8033,1,6/12/2022,Sala disponible.,Sala de examenes 1
8034,2,6/12/2022,Inicia limpieza.,Sala de examenes 2
8035,2,6/12/2022,Sala disponible.,Sala de examenes 2
8036,14,6/12/2022,Inicia limpieza.,Estación de revisión 3
8037,14,6/12/2022,Sala disponible.,Estación de revisión 3
8038,5,6/12/2022,Sala no disponible.,Sala de imagenes 1
8039,15,6/12/2022,Sala no disponible.,Estación de revisión 4
8040,6,6/12/2022,Sala no disponible.,Sala de procedimientos 1
8041,15,6/12/2022,Inicia limpieza.,Estación de revisión 4
8042,1,6/12/2022,Sala no disponible.,Sala de examenes 1
8043,15,6/12/2022,Sala disponible.,Estación de revisión 4
8044,6,6/12/2022,Inicia limpieza.,Sala de procedimientos 1
8045,9,6/12/2022,Sala no disponible.,Sala de procedimientos 4
8046,6,6/12/2022,Sala disponible.,Sala de procedimientos 1
8047,1,6/12/2022,Inicia limpieza.,Sala de examenes 1
8048,8,6/12/2022,Sala no disponible.,Sala de procedimientos 3
8049,5,6/12/2022,Inicia limpieza.,Sala de imagenes 1
8050,5,6/12/2022,Sala disponible.,Sala de imagenes 1
8051,1,6/12/2022,Sala disponible.,Sala de examenes 1
8052,9,6/12/2022,Inicia limpieza.,Sala de procedimientos 4
8053,8,6/12/2022,Inicia limpieza.,Sala de procedimientos 3
8054,8,6/12/2022,Sala disponible.,Sala de procedimientos 3
8055,12,6/12/2022,Sala no disponible.,Estación de revisión 1
8056,12,6/12/2022,Inicia limpieza.,Estación de revisión 1
8057,9,6/12/2022,Sala disponible.,Sala de procedimientos 4
8058,13,6/12/2022,Sala no disponible.,Estación de revisión 2
8059,12,6/12/2022,Sala disponible.,Estación de revisión 1
8060,13,6/12/2022,Inicia limpieza.,Estación de revisión 2
8061,13,6/12/2022,Sala disponible.,Estación de revisión 2
8062,14,6/12/2022,Sala no disponible.,Estación de revisión 3
8063,15,6/12/2022,Sala no disponible.,Estación de revisión 4
8064,7,6/12/2022,Sala no disponible.,Sala de procedimientos 2
8065,14,6/12/2022,Inicia limpieza.,Estación de revisión 3
8066,14,6/12/2022,Sala disponible.,Estación de revisión 3
8067,15,6/12/2022,Inicia limpieza.,Estación de revisión 4
8068,15,6/12/2022,Sala disponible.,Estación de revisión 4
8069,7,6/12/2022,Inicia limpieza.,Sala de procedimientos 2
8070,5,6/12/2022,Sala no disponible.,Sala de imagenes 1
8071,5,6/12/2022,Inicia limpieza.,Sala de imagenes 1
8072,7,6/12/2022,Sala disponible.,Sala de procedimientos 2
8073,1,6/12/2022,Sala no disponible.,Sala de examenes 1
8074,5,6/12/2022,Sala disponible.,Sala de imagenes 1
8075,1,6/12/2022,Inicia limpieza.,Sala de examenes 1
8076,1,6/12/2022,Sala disponible.,Sala de examenes 1
8077,2,6/12/2022,Sala no disponible.,Sala de examenes 2
8078,2,6/12/2022,Inicia limpieza.,Sala de examenes 2
8079,12,6/12/2022,Sala no disponible.,Estación de revisión 1
8080,8,6/12/2022,Sala no disponible.,Sala de procedimientos 3
8081,2,6/12/2022,Sala disponible.,Sala de examenes 2
8082,12,6/12/2022,Inicia limpieza.,Estación de revisión 1
8083,12,6/12/2022,Sala disponible.,Estación de revisión 1
8084,8,6/12/2022,Inicia limpieza.,Sala de procedimientos 3
8085,14,6/12/2022,Sala no disponible.,Estación de revisión 3
8086,14,6/12/2022,Inicia limpieza.,Estación de revisión 3
8087,6,6/12/2022,Sala no disponible.,Sala de procedimientos 1
8088,14,6/12/2022,Sala disponible.,Estación de revisión 3
8089,6,6/12/2022,Inicia limpieza.,Sala de procedimientos 1
8090,8,6/12/2022,Sala disponible.,Sala de procedimientos 3
8091,15,6/12/2022,Sala no disponible.,Estación de revisión 4
8092,6,6/12/2022,Sala disponible.,Sala de procedimientos 1
8093,12,6/12/2022,Sala no disponible.,Estación de revisión 1
8094,13,6/12/2022,Sala no disponible.,Estación de revisión 2
8095,12,6/12/2022,Inicia limpieza.,Estación de revisión 1
8096,12,6/12/2022,Sala disponible.,Estación de revisión 1
8097,13,6/12/2022,Inicia limpieza.,Estación de revisión 2
8098,13,6/12/2022,Sala disponible.,Estación de revisión 2
8099,14,6/12/2022,Sala no disponible.,Estación de revisión 3
8100,5,6/12/2022,Sala no disponible.,Sala de imagenes 1
8101,5,6/12/2022,Inicia limpieza.,Sala de imagenes 1
8102,5,6/12/2022,Sala disponible.,Sala de imagenes 1
8103,7,6/12/2022,Sala no disponible.,Sala de procedimientos 2
8104,1,6/12/2022,Sala no disponible.,Sala de examenes 1
8105,3,6/12/2022,Sala no disponible.,Sala de examenes 3
8106,2,6/12/2022,Sala no disponible.,Sala de examenes 2
8107,9,6/12/2022,Sala no disponible.,Sala de procedimientos 4
8108,14,6/12/2022,Inicia limpieza.,Estación de revisión 3
8109,9,6/12/2022,Inicia limpieza.,Sala de procedimientos 4
8110,14,6/12/2022,Sala disponible.,Estación de revisión 3
8111,7,6/12/2022,Inicia limpieza.,Sala de procedimientos 2
8112,1,6/12/2022,Inicia limpieza.,Sala de examenes 1
8113,9,6/12/2022,Sala disponible.,Sala de procedimientos 4
8114,3,6/12/2022,Inicia limpieza.,Sala de examenes 3
8115,1,6/12/2022,Sala disponible.,Sala de examenes 1
